Name,Gender,Date,College,Tier,ClassID,OverallScore,Helpfulness,Lod,Clarity,Quality,TakeAgain,TeacherGrade,Tag,Polarity,Subjectivity,CommentNumber,Comment
Paul Tokorcheck,M,4/4/19,University of Southern California,2,MATH226,4,4,4,4,good,Yes,B+,"[""Skip class? You won't pass."", 'Test heavy', 'Tough grader']",0.18,0.74,32,"He is a nice person, but pretty hard teacher. His lectures may be overwhelming at first, but if you pay close attention in class, you will realize that he knows the material incredibly well. Ask questions! Group projects every week and quizzes every week. He is a tough grader and has hard tests. Prepares you very well for final exam. Thumbs up!"
Paul Tokorcheck,M,1/19/19,University of Southern California,2,MATH229,2,2,4,2,poor,No,N/A,"['Tough grader', 'Test heavy']",0.5,0.5,32,Paul is an interesting instructor. He couldn't explain the material from textbook well and he likes to write review for himself.
Paul Tokorcheck,M,1/18/19,University of Southern California,2,MATH226,1,1,5,1,awful,No,C,"['Group projects', 'Lecture heavy', 'Tough grader']",-0.3,0.83,32,Tokorcheck is a mean professor. He couldn't explain material well. Those group projects are absolutely unnecessary and they are not relevant to our exams.
Paul Tokorcheck,M,1/15/19,University of Southern California,2,MATH226,4,4,5,4,good,Yes,A,"['Accessible outside class', ""Skip class? You won't pass."", 'Clear grading criteria']",-0.17,0.69,32,"MATH 226 is a very hard class, whoever you take it from. Unlike some other professors, he goes over ALL the material that will be on the final and explains it so that if you do the homework and use office hours when you have to you can do well in the class. Weekly projects add work but help boost grade and learn material."
Paul Tokorcheck,M,1/14/19,University of Southern California,2,MATH226,4,4,3,4,good,Yes,N/A,"['Test heavy', 'Group projects']",0,0.52,32,"Prof. Tokorcheck explains some confusing concepts very well and responds aptly to students' struggles. As long as you do the homework and study efficiently, a B+ or higher is definitely achievable. Note: if a midterm/final was particularly hard (D or F average) yet there are a few students who still did well, there will be only a minimal curve."
Paul Tokorcheck,M,12/12/18,University of Southern California,2,MATH226,1,1,5,1,awful,No,N/A,"['Group projects', 'Test heavy', 'Lots of homework']",-0.03,0.46,32,"Weekly homework, projects, and quizzes. Although the quizzes and the homework are easy, the projects are VERY time consuming. The worst part is that he thinks a 6070% overall grade average is just fine, but it's definitely not. I should have listened to previous reviews. AVOID THIS PROFESSOR if you don't want to take a hit to your GPA."
Paul Tokorcheck,M,12/8/18,University of Southern California,2,MATH226,1,1,5,1,awful,No,D,"['Tough grader', 'Lecture heavy', ""Skip class? You won't pass.""]",0.03,0.64,32,"His lectures are very hard and he did't like to give review sessions before exams. 2 midterms and 1 final, the average is around 60%, 60% and 70%. He said he would NOT curve it because he thought is already good enough. Try another professor and avoid him."
Paul Tokorcheck,M,12/8/18,University of Southern California,2,MATH118,5,5,3,5,awesome,Yes,A,"[""Skip class? You won't pass."", 'Lecture heavy', 'Clear grading criteria']",0.29,0.65,32,"I previously took Calculus and did well, but if this is your first time taking a Calculus class, the pace will seem very quick. Quizzes and projects are very easy, since he goes over what to know in the lecture right before. Pretty easy if you go to class."
Paul Tokorcheck,M,12/6/18,University of Southern California,2,MATH226,2,2,5,2,poor,No,B,"['Tough grader', 'Lots of homework']",-0.01,0.43,32,"Gives very clear lectures and I WANT to like this teacher, but makes the class unnecessarily difficult. Takes off 10% on projects for minor errors and somehow he thinks a 70% class average for our overall grades is okay??"
Paul Tokorcheck,M,11/20/18,University of Southern California,2,MATH108,3,3,4,3,average,No,B,"['Tough grader', 'Lecture heavy', ""Skip class? You won't pass.""]",-0.03,0.79,32,"In his lectures, Tokorcheck is great as his explanations are clear and he answers questions well. However, expect to do poorly on midterms and final as he writes very difficult exams, and there was often averages in the 60s. A curve in his class is not guaranteed, and he won't tell you if he does end up curving final grades."
Paul Tokorcheck,M,11/12/18,University of Southern California,2,MATH125,5,5,1,5,awesome,Yes,A,[],0.75,0.55,32,He is a great professor. His class is the best for 125. He does a great job teaching the material and is always available to help.
Paul Tokorcheck,M,11/12/18,University of Southern California,2,MATH226,1,1,5,1,awful,No,N/A,"[""Skip class? You won't pass."", 'Lecture heavy', 'Tough grader']",-0.03,0.45,32,Some other students have already said enough facts about him. Many many hw and projects and he's quite picky. The average of the second midterm is still quite low. Want to get a D or C? Come to take his class. One of the worst professors at USC.
Paul Tokorcheck,M,11/12/18,University of Southern California,2,MATH226,2,2,5,2,poor,No,C-,"['Test heavy', 'Tough grader']",0.32,0.47,32,"Tokorcheck gives a greater amount of work to his Calc III students than most professors at USC. 12 Projects, 12 HWs, 12 Quizzes, and 3 exams. The average on the midterms is about 60%, which he considers to be fine. He claims that he might not curve the class, despite these averages, which brings anxiety to a lot of students. Try another professor."
Paul Tokorcheck,M,11/8/18,University of Southern California,2,MATH226,1,1,5,1,awful,No,N/A,"['Lecture heavy', 'Test heavy']",-0.17,0.6,32,He's an awful lecturer. He is very mean to students and obviously he doesn't care. The average score of our first miderm is around 60 out 100 and he said it was healthy. Try another professor. He's just not good.
Paul Tokorcheck,M,9/9/18,University of Southern California,2,MATH118,4,4,4,4,good,No,B,"['Test heavy', 'Graded by few things', ""Skip class? You won't pass.""]",0.2,0.48,32,This professor does a good job of conveying difficult concepts. He is very strict about moving through the material required and harder than the other Math 118 professor but if you want to learn the most then you should take him. If you just want a good grade then he is probably not for you.
Paul Tokorcheck,M,6/23/18,University of Southern California,2,MATH126,5,5,4,5,awesome,Yes,A,"['Lots of homework', 'Amazing lectures', 'Tough grader']",0.31,0.5,32,"Paul is a great professor. His class is hard, but I think that's really just because of the content. He does a great job teaching the material, mostly because he's good at gauging when to slow down and explain a concept more thoroughly. There's a lot of homework, but you'll leave this class knowing math. Guarantee it."
Paul Tokorcheck,M,6/6/18,University of Southern California,2,MATH225,1,1,4,1,awful,No,N/A,"['Clear grading criteria', 'Test heavy']",-0.02,0.42,32,"He assigns these weekly &quot;group projects&quot; which are far too proof heavy and time consuming. The projects are usually done during discussion, which is somewhat disappointing because it would've been more useful to use that time to cover material instead. Plus, when he lectures, he will show several examples but not solve them completely--not helpful."
Paul Tokorcheck,M,6/6/18,University of Southern California,2,MATH225,2,2,5,2,poor,No,N/A,"['Tough grader', 'Lots of homework', ""Skip class? You won't pass.""]",0.16,0.47,32,"class was super proof heavy and concept based, even though the textbook mainly covered applications of concepts. the weekly projects were more bothersome and the discussion time could be better used to review material instead. tests were proof heavy too and no partial credit on the proofs (I got 50/60 on a midterm because i missed a 10 point proof)"
Paul Tokorcheck,M,5/28/18,University of Southern California,2,MATH225,4,4,4,4,good,Yes,A,"[""Skip class? You won't pass."", 'Lots of homework']",0.23,0.7,32,"I enjoyed taking this class with Dr. Tokorcheck. His lectures were pretty good (as far as math lectures go) and he is very responsive to his students' questions and explaining difficult concepts. This is a difficult class, and I think this is a good prof to take if you really want to understand the material (rather than just to get a good grade)."
Paul Tokorcheck,M,5/18/18,University of Southern California,2,MATH108,4,4,3,4,good,Yes,C,['Lots of homework'],0.11,0.7,32,"Not a hard grader, can assign a lot of homework but its doable. 2 midterms and a final. Beware he is kind of tough on curving grades; believes students don't deserve them if they haven't put an effort so he may or may not curve the grade at the end. Doesn't curve midterms but drops 2 lowest quiz grades. It's really up to the student to put effort."
Paul Tokorcheck,M,5/15/18,University of Southern California,2,MATH225,5,5,4,5,awesome,Yes,B-,['Gives good feedback'],0.51,0.68,32,"Class was pretty straightforward and Paul did a good job teaching. However, most of the difficulty comes from the proof-heavy exams and weekly projects. The weekly homeworks and quiz were fairly manageable."
Paul Tokorcheck,M,3/8/18,University of Southern California,2,MATH226,5,5,4,5,awesome,Yes,B,"['Amazing lectures', 'Respected', 'Test heavy']",-0.11,0.65,32,"I found calc 3 to be really difficult, but Paul was an amazing professor. Every lecture felt short (unlike when professors are boring and 50 minutes take forever). The class was definitely fast paced and a lot of work, but that's expected of a calc class. He explained things very well and draws a mean 3D shape."
Paul Tokorcheck,M,1/8/18,University of Southern California,2,MATH118,4,4,4,4,good,Yes,N/A,[],0.23,0.79,32,"As someone who has always found calculus to be very difficult, I thought Paul did a very good job of explaining tough concepts. While the class is fast-paced and demanding, his teaching really is strong. He is kind, witty and very approachable. He will always answer your questions and is patient if you are struggling. Be prepared to put in work."
Paul Tokorcheck,M,1/1/18,University of Southern California,2,MATH125,5,5,3,5,awesome,Yes,N/A,"['Lots of homework', 'Amazing lectures', 'Clear grading criteria']",0.34,0.57,32,"I LOVED this prof! He was a great Calc 1 teacher, and really knew what he was explaining; he was able to explain all topics very thoroughly and was receptive to questions, giving comprehensive answers. While there was a decent amount of work it was super manageable, especially since he is super approachable for office hours and outside class."
